Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,random,sr no
52750,0,1,72,393,0,239,90,69,69,,5,7,9,4,0,0,0,0,0,0,3,11,0,501,794
91820,0,0,72,410,73,747,76,161,30,,5,5,12,1,0,0,0,0,0,0,3,11,0,396,795
65968,0,1,12,376,9,83,19,4,4,,5,4,7,3,0,0,0,0,0,0,3,11,0,2158,796
30772,1,1,89,7,2,4,2,1,4,,1,0,2,6,0,0,0,0,0,0,3,11,0,2044,797
22507,0,0,67,68,0,226,51,157,68,,10,2,4,9,0,0,0,0,0,0,3,11,0,2003,798
65685,0,1,54,642,14,49,0,7,57,,9,2,9,5,0,0,0,0,0,0,3,11,0,1221,799
25804,1,0,34,8,7,9,13,6,12,,2,0,3,8,0,0,0,0,0,0,3,11,0,1186,800
76412,0,0,15,840,53,804,23,71,17,,5,4,8,3,0,0,1,1,0,0,3,11,1,449,801
22063,1,0,43,7,10,13,3,11,11,,2,0,3,7,0,0,0,0,0,0,3,11,0,2141,802
57091,0,0,0,464,5,64,7,0,37,,7,3,7,5,0,0,0,0,1,0,3,11,1,1143,803
22419,0,0,74,30,3,47,19,21,42,,3,2,2,8,0,0,0,0,0,0,3,11,0,50,804
87771,0,1,61,1492,38,287,50,57,33,,5,10,4,6,0,1,1,1,1,0,3,11,1,182,805
78353,0,1,51,752,122,476,39,153,34,,10,2,11,8,0,0,0,0,0,0,3,11,0,590,806
93404,1,2,97,1279,15,287,20,0,15,,3,4,7,5,0,1,1,0,0,0,3,11,0,415,807
37859,1,2,75,22,1,8,2,1,2,,1,0,3,8,0,0,0,0,0,0,3,11,0,422,808
80995,0,1,83,860,28,409,73,56,56,,8,9,4,4,0,0,0,0,0,0,3,11,0,1877,809
16529,1,0,23,3,0,5,13,0,1,,1,0,3,6,0,0,0,0,0,0,3,11,0,1236,810
55412,1,1,65,10,5,28,11,1,8,,2,0,3,5,0,0,0,0,0,0,3,11,0,1278,811
48789,0,0,94,351,16,156,7,5,145,,6,4,7,6,0,0,0,0,0,0,3,11,0,977,812
56575,0,2,42,421,5,90,0,16,10,,7,3,7,5,0,0,0,0,0,0,3,11,0,1084,813
25130,1,0,10,2,5,7,0,18,18,,2,0,3,7,0,0,0,0,0,0,3,11,0,985,814
35441,1,1,94,25,1,9,2,1,1,,1,0,3,8,0,0,0,0,0,0,3,11,0,2133,815
71391,0,1,50,336,123,274,46,123,141,,6,5,12,3,0,0,0,0,0,0,3,11,0,1940,816
49494,1,0,46,191,9,97,0,6,82,,6,1,5,7,0,0,0,0,0,0,3,11,0,1050,817
81702,0,0,98,563,50,774,28,31,187,,7,7,12,3,0,0,0,0,0,0,3,11,0,1474,818
45889,0,1,42,31,0,6,0,1,8,,1,0,3,6,0,0,0,0,0,0,3,11,0,1699,819
56628,0,1,30,479,5,82,7,17,171,,7,6,5,5,1,0,0,0,0,0,3,11,0,514,820
34026,1,1,11,18,6,15,12,8,17,,2,1,3,5,0,0,0,0,0,0,3,11,0,317,821
40049,0,1,61,91,65,52,10,44,28,,3,2,6,5,0,0,0,0,0,0,3,11,0,908,822
34176,1,0,12,5,7,24,19,14,20,,3,0,4,6,0,0,0,0,0,0,3,11,0,181,823
19419,1,0,76,2,14,28,16,3,7,,4,0,3,9,0,0,0,0,0,0,3,11,0,2045,824
82504,0,0,2,362,50,431,134,35,54,,3,6,7,1,0,0,0,0,0,0,3,11,0,1009,825
81205,0,0,43,724,74,929,97,55,130,,5,6,7,2,1,0,1,0,1,0,3,11,1,2145,826
61618,0,0,27,605,91,399,0,45,205,,3,6,8,3,0,0,0,0,0,0,3,11,0,1051,827
55284,0,1,60,547,7,140,0,7,63,,7,5,8,5,0,0,0,0,0,0,3,11,0,37,828
49980,0,1,79,104,1,54,13,9,14,,3,1,5,5,0,0,0,0,0,0,3,11,0,233,829
15072,2,0,96,8,2,15,0,10,18,,3,1,3,5,0,0,0,0,0,0,3,11,0,400,830
49166,0,1,17,224,2,25,7,0,110,,5,3,3,6,0,0,0,0,0,0,3,11,0,2168,831
65324,0,1,0,384,0,102,21,32,5,,6,2,9,4,0,0,0,0,0,0,3,11,0,1996,832
82347,0,0,38,556,54,845,202,133,63,,7,7,10,3,1,0,0,1,0,0,3,11,0,312,833
30843,1,1,43,24,0,2,0,0,9,,1,1,2,5,1,0,0,0,0,0,3,11,0,786,834
46374,0,1,1,408,0,21,0,0,17,3,,1,7,8,0,1,0,1,0,0,3,11,1,259,835
60474,0,1,25,265,199,303,234,9,170,7,,2,12,7,0,0,0,0,0,0,3,11,0,819,836
38576,0,1,2,34,0,7,0,0,0,1,,0,3,7,0,0,0,0,0,0,3,11,0,1558,837
55357,2,0,66,374,64,116,84,25,64,3,,2,11,5,0,0,0,0,0,0,3,11,0,67,838
37758,1,1,49,27,2,10,0,0,1,2,,0,3,8,0,0,0,0,0,0,3,11,0,1143,839
85710,0,0,5,600,20,350,29,30,33,1,,9,10,2,0,0,1,0,0,0,3,11,0,297,840
23228,1,0,71,13,2,18,6,1,0,2,,0,3,8,0,0,0,0,0,0,3,11,0,2173,841
44602,1,1,35,167,2,89,0,0,34,6,,1,4,8,0,0,0,0,0,0,3,11,0,1241,842
7500,0,0,94,0,2,3,4,1,5,1,,0,3,6,0,0,0,0,0,0,3,11,0,122,843
38683,1,0,80,46,35,69,84,41,66,6,,1,6,7,0,0,0,0,0,0,3,11,0,439,844
49514,1,0,61,88,39,78,58,13,93,2,,1,4,7,0,0,0,0,0,0,3,11,0,847,845
57906,0,1,29,243,11,119,10,3,15,3,,2,8,4,0,0,0,0,0,0,3,11,0,1552,846
43456,0,1,0,275,11,68,25,7,7,3,,1,8,5,0,0,0,0,0,0,3,11,0,1649,847
19485,2,0,80,6,0,4,0,0,0,1,,0,2,7,0,0,0,0,0,0,3,11,0,763,848
53172,0,1,54,121,62,90,68,20,125,3,,3,8,3,0,0,0,0,0,0,3,11,0,1516,849
30545,1,0,71,4,12,15,19,7,12,2,,0,3,7,0,0,0,0,0,0,3,11,0,1769,850
70123,0,0,27,1308,0,396,23,0,0,1,,7,4,3,0,1,0,0,1,0,3,11,0,300,851
62450,0,1,61,515,47,267,62,66,38,2,,5,4,3,0,1,0,0,0,0,3,11,0,2068,852
21675,1,0,55,4,0,16,17,4,4,3,,0,3,7,0,0,0,0,0,0,3,11,0,1412,853
42395,1,1,35,48,13,57,24,15,25,4,,1,4,7,0,0,0,0,0,0,3,11,0,1751,854
61346,1,0,34,562,58,168,43,16,142,1,,7,10,3,0,0,0,0,0,0,3,11,0,1637,855
80812,0,0,95,769,22,500,210,143,33,1,,8,5,2,1,0,1,1,0,0,3,11,0,928,856
42835,1,1,64,379,4,93,12,9,98,7,,6,4,6,0,0,0,0,0,0,3,11,0,1682,857
39922,1,0,30,29,12,59,19,1,36,2,,0,4,8,0,0,0,0,0,0,3,11,0,175,858
86424,0,0,12,387,68,569,89,45,68,1,,9,12,1,0,0,0,0,0,0,3,11,0,730,859
17117,1,0,96,12,23,38,30,18,7,4,,1,3,9,0,0,0,0,0,0,3,11,0,2022,860
24762,1,0,16,6,10,12,3,15,40,3,,1,2,8,1,0,0,0,0,0,3,11,1,2138,861
35797,0,1,16,27,1,14,4,1,21,2,,0,3,8,0,0,0,0,0,0,3,11,0,1761,862
36627,2,0,78,9,1,5,0,0,1,1,,0,3,5,0,0,0,0,0,0,3,11,0,881,863
51111,1,1,83,22,0,19,6,5,3,2,,0,3,6,0,0,0,0,0,0,3,11,0,2058,864
86857,0,0,96,899,102,838,133,102,40,1,,6,10,2,0,0,0,0,0,0,3,11,1,1113,865
82072,0,0,67,889,55,685,168,92,129,1,,2,13,1,0,0,0,0,0,0,3,11,0,1755,866
46231,2,1,87,189,2,55,0,5,12,4,,1,4,9,0,0,0,0,0,0,3,11,0,1302,867
42243,1,1,34,48,0,2,0,0,5,2,,0,3,7,0,0,0,0,0,0,3,11,0,295,868
51195,1,1,46,230,14,156,82,24,58,8,,2,5,8,0,0,0,0,0,0,3,11,0,352,869
68092,0,0,7,852,60,207,78,36,48,2,,6,10,5,0,0,0,0,0,0,3,11,0,1004,870
31814,1,0,73,35,3,20,4,1,20,2,,0,3,9,1,0,0,0,0,0,3,11,0,309,871
51390,1,1,54,205,20,47,23,2,56,6,,2,5,5,0,0,0,0,0,0,3,11,0,1014,872
76630,0,0,93,255,31,446,40,56,175,1,,10,11,1,0,0,0,0,0,0,3,11,0,600,873
26868,1,0,52,0,0,1,8,3,2,1,,0,2,7,0,0,0,0,0,0,3,11,0,92,874
48948,0,0,53,437,8,206,160,49,42,2,,10,5,6,1,0,0,0,0,0,3,11,1,1166,875
55260,0,1,81,825,8,53,11,0,242,2,,10,5,6,0,0,0,0,0,0,3,11,0,963,876
64090,0,1,8,316,58,161,76,51,135,1,,9,4,5,0,0,0,0,0,0,3,11,1,1532,877
78331,0,1,97,756,138,354,160,169,61,2,,6,7,4,0,0,0,0,0,0,3,11,0,1677,878
37087,1,0,50,194,55,134,15,0,3,3,,2,8,6,0,0,0,0,0,0,3,11,0,1164,879
21846,1,0,38,7,17,18,6,10,26,4,,0,3,8,0,0,0,0,0,0,3,11,0,1624,880
81320,0,0,61,183,33,493,59,103,57,1,,3,10,2,0,0,0,0,0,0,3,11,0,1586,881
54137,0,1,46,171,0,11,0,1,20,2,,1,4,6,0,0,0,0,0,0,3,11,0,319,882
66825,0,0,73,243,101,405,29,40,40,1,,5,6,2,0,0,0,0,0,0,3,11,0,477,883
57100,0,0,19,181,21,69,39,3,96,1,,3,6,3,0,0,0,0,0,0,3,11,0,750,884
58917,1,2,10,151,7,89,0,7,28,5,,1,6,5,0,0,0,0,0,0,3,11,0,1266,885
85072,0,0,94,494,92,391,194,11,241,1,,4,10,0,0,0,0,0,0,0,3,11,0,214,886
86429,0,0,10,464,28,873,29,18,37,0,,4,7,2,0,0,0,1,0,0,3,11,1,1727,887
45684,1,0,37,5,1,5,10,0,7,1,,0,2,7,0,0,0,0,0,0,3,11,0,884,888
47889,1,0,94,29,0,29,0,5,4,1,,0,3,5,0,0,0,0,0,0,3,11,0,1875,889
45921,0,0,23,102,9,49,24,3,12,1,,1,6,4,0,0,0,0,0,0,3,11,0,2129,890
78420,0,0,75,604,28,674,91,28,28,1,,10,8,1,0,0,0,0,0,0,3,11,0,880,891
75114,0,0,40,571,12,523,63,60,24,1,,10,5,2,0,0,0,0,0,0,3,11,0,1007,892
52278,0,1,24,953,0,71,0,0,174,6,,5,10,8,0,0,0,0,0,0,3,11,1,537,893
35641,1,0,11,63,3,67,8,9,28,2,,1,4,7,0,0,0,0,0,0,3,11,1,2150,894
95529,0,0,29,770,29,890,250,27,24,1,,3,7,3,0,0,1,0,0,0,3,11,1,615,895
62820,0,0,51,398,61,265,138,61,53,1,,4,6,1,0,0,0,0,0,0,3,11,0,1136,896
73113,0,0,86,741,19,154,50,9,28,1,,4,7,2,0,0,0,0,0,0,3,11,0,815,897
84169,0,0,9,1478,19,403,0,19,0,1,,6,6,3,0,1,1,0,0,0,3,11,1,1525,898
42607,0,1,30,156,29,56,30,32,47,2,,2,7,3,0,0,0,0,0,0,3,11,0,1865,899
74637,0,0,73,960,64,464,146,0,16,1,,9,9,3,0,0,0,1,0,0,3,11,0,2079,900
46015,1,1,25,38,0,2,0,0,6,1,,0,3,7,1,0,0,0,1,0,3,11,0,1637,901
72354,0,0,67,315,26,473,220,12,182,1,,10,6,1,0,0,0,0,0,0,3,11,0,1474,902
39858,1,0,67,15,20,25,2,7,26,1,,0,4,6,0,0,0,0,0,0,3,11,1,1433,903
34469,1,1,58,19,6,20,0,5,12,3,,1,4,4,0,0,0,0,0,0,3,11,0,1931,904
83033,1,0,82,812,99,431,237,149,33,1,,4,10,5,0,0,0,1,0,0,3,11,0,1577,905
24401,0,0,98,73,28,217,10,24,115,3,,1,6,8,0,0,0,0,0,0,3,11,0,1023,906
77583,0,0,93,372,23,384,250,12,108,1,,5,9,2,0,0,0,1,0,0,3,11,0,1586,907
74116,0,0,53,871,111,704,145,55,166,1,,4,10,2,0,1,0,0,0,0,3,11,0,448,908
74293,0,0,66,375,152,335,93,91,81,1,,4,6,2,0,0,0,0,0,0,3,11,0,1369,909
68397,0,1,6,760,80,466,17,13,80,1,,9,5,3,0,0,0,0,0,0,3,11,0,1730,910
79632,0,0,42,471,0,510,99,21,12,1,,4,9,2,0,0,0,0,0,0,3,11,0,2009,911
46107,1,0,78,31,9,27,16,9,33,1,,1,4,3,0,0,0,0,0,0,3,11,0,997,912
64950,0,1,29,819,0,72,12,0,63,2,,2,10,7,0,1,0,0,0,0,3,11,0,1575,913
25443,1,0,82,1,4,3,8,9,7,1,,0,3,8,0,0,0,0,0,0,3,11,0,57,914
75127,0,0,92,203,35,305,46,17,227,1,,11,5,1,0,0,0,0,0,0,3,11,0,1739,915
32892,1,0,78,26,0,15,2,1,2,2,,0,3,8,0,0,0,0,0,0,3,11,0,1429,916
71796,0,0,54,354,21,311,167,75,32,1,,3,4,4,0,0,0,0,0,0,3,11,0,1485,917
67536,0,1,45,1253,0,447,23,71,35,3,,5,11,8,0,0,0,1,0,0,3,11,0,544,918
55239,0,1,59,371,17,238,23,24,106,3,,5,11,5,0,0,0,0,0,0,3,11,0,1177,919
60554,1,0,8,588,7,76,110,15,15,2,,4,9,6,0,0,0,0,0,0,3,11,0,2184,920
64831,1,1,51,480,86,249,75,86,144,8,,3,5,6,0,0,0,0,0,0,3,11,0,190,921
56067,0,1,51,517,12,54,16,6,120,2,,4,7,5,0,0,0,0,0,0,3,11,0,1987,922
82025,0,0,76,267,98,606,48,70,98,1,,2,6,1,0,0,1,0,0,0,3,11,1,1841,923
94384,0,0,62,1111,24,790,160,45,172,0,,8,5,2,0,1,1,1,0,0,3,11,1,1807,924
14906,0,0,86,7,7,14,7,16,15,3,,1,3,7,0,0,0,0,0,0,3,11,0,1599,925
51563,0,0,60,1166,0,48,0,0,36,1,,4,10,8,0,1,1,0,0,0,3,11,0,1194,926
57937,0,1,56,261,42,144,55,48,133,3,,4,9,3,0,0,0,0,0,0,3,11,0,476,927
68274,1,1,83,135,25,51,23,25,46,2,,2,5,3,0,0,0,0,0,0,3,11,0,1527,928
39771,1,0,92,6,2,18,2,8,14,1,,0,3,4,0,0,0,0,0,0,3,11,0,349,929
67893,0,1,31,711,28,142,49,18,47,2,,2,9,8,0,0,0,0,0,0,3,11,0,132,930
27922,1,0,80,11,0,13,2,4,11,1,,0,3,4,0,0,0,0,0,0,3,11,0,446,931
52190,1,1,39,42,0,17,0,0,18,3,,1,3,5,1,0,0,0,0,0,3,11,0,1854,932
44051,1,1,20,79,7,58,6,3,18,4,,1,4,6,0,0,0,0,0,0,3,11,1,1458,933
42767,2,0,53,20,6,43,19,5,38,1,,1,2,8,0,0,0,0,0,0,3,11,0,949,934
46106,1,1,84,30,0,8,2,0,14,1,,1,2,6,0,0,0,0,0,0,3,11,0,1175,935
16927,1,1,50,20,2,23,3,1,4,5,,0,4,8,0,0,0,0,0,0,3,11,0,474,936
59754,0,1,96,115,27,44,4,146,139,3,,2,6,5,0,0,0,0,0,0,3,11,1,527,937
53700,0,1,94,263,5,233,69,41,83,4,,5,8,5,0,0,0,0,0,0,3,11,0,599,938
59041,1,1,25,69,2,15,2,2,6,2,,0,4,5,0,0,0,0,0,0,3,11,0,1542,939
54237,0,1,48,267,3,30,4,0,57,4,,2,5,6,0,0,0,0,0,0,3,11,0,1703,940
70647,0,1,65,561,85,171,25,123,114,2,,7,13,2,0,0,0,0,0,0,3,11,0,1811,941
52597,0,1,69,492,0,37,7,0,42,3,,3,8,5,0,0,0,0,0,0,3,11,0,349,942
41021,1,0,12,14,7,9,6,16,12,2,,0,3,6,0,0,0,0,0,0,3,11,1,1137,943
40233,0,1,84,80,4,46,0,17,2,5,2,,5,6,0,0,0,0,0,0,3,11,0,1514,944
50183,1,1,47,97,12,84,13,10,15,7,3,,6,5,0,0,0,0,0,0,3,11,0,511,945
54753,0,1,87,197,107,227,7,59,131,3,5,,11,4,0,0,0,0,0,0,3,11,0,1801,946
92955,0,0,35,693,21,925,31,24,84,1,6,,9,2,0,0,1,1,0,0,3,11,1,1881,947
33471,1,0,47,43,2,27,0,9,12,3,3,,4,7,0,0,0,0,0,0,3,11,0,2195,948
34596,1,0,48,14,0,2,0,0,7,1,1,,2,8,0,0,0,0,0,0,3,11,1,323,949
44010,1,0,46,186,36,234,86,72,48,6,10,,6,9,0,0,0,0,0,0,3,11,0,538,950
84219,0,0,27,434,137,400,45,137,45,1,3,,10,1,0,0,0,0,0,0,3,11,0,1650,951
40706,2,1,37,59,0,11,4,2,5,4,3,,4,7,0,0,0,0,0,0,3,11,0,2061,952
15716,1,0,8,16,5,30,8,7,26,3,3,,4,8,0,0,0,0,0,1,3,11,0,356,953
59052,0,1,29,230,35,75,63,57,31,3,7,,7,5,0,0,0,0,0,0,3,11,0,1161,954
80573,0,0,85,829,138,430,60,92,15,1,4,,13,2,0,0,0,0,0,0,3,11,0,927,955
83715,0,0,2,318,8,407,150,35,8,1,2,,13,0,0,0,0,0,0,0,3,11,0,2044,956
82576,0,0,66,1206,55,445,168,18,18,1,2,,12,1,0,0,1,0,0,0,3,11,0,1448,957
56962,2,1,60,292,3,77,10,3,26,7,6,,5,7,0,0,0,0,0,0,3,11,0,843,958
35704,1,1,54,30,9,12,2,11,30,3,2,,4,4,0,0,0,0,0,0,3,11,0,118,959
53103,0,1,70,729,17,133,11,0,195,5,10,,7,7,1,0,0,0,0,0,3,11,0,1550,960
46779,1,1,55,12,1,3,0,0,7,1,0,,2,4,0,0,0,0,0,0,3,11,0,847,961
4861,0,0,20,2,1,1,1,0,1,0,0,,0,14,0,0,0,0,0,0,3,11,0,785,962
33462,1,0,78,22,3,18,0,0,11,1,2,,3,7,0,0,0,0,0,0,3,11,0,934,963
63693,0,1,63,587,43,337,42,87,54,3,11,,9,6,0,0,0,0,0,0,3,11,0,1601,964
80763,0,0,17,674,168,108,192,42,231,1,5,,6,3,0,0,1,1,0,0,3,11,1,2182,965
65352,0,1,43,284,3,84,4,7,23,2,4,,8,4,0,0,0,0,0,0,3,11,0,1169,966
82170,0,0,13,1023,93,651,49,55,37,1,5,,7,2,0,0,0,0,0,0,3,11,0,133,967
75759,0,0,46,1394,22,708,89,91,182,1,9,,9,5,1,0,1,1,0,0,3,11,1,303,968
79689,0,0,65,311,26,640,180,37,121,1,4,,13,2,0,0,0,0,0,0,3,11,0,426,969
35340,1,1,1,27,0,12,0,1,5,2,2,,3,5,0,0,0,0,0,0,3,11,0,1324,970
85683,0,0,6,1296,17,311,45,69,51,1,2,,10,1,0,1,1,1,1,0,3,11,1,2109,971
24884,1,0,32,3,6,7,0,0,3,1,0,,3,7,0,0,0,0,0,0,3,11,0,1362,972
42021,1,0,34,393,5,136,7,5,27,5,10,,6,9,1,0,0,0,0,0,3,11,0,1448,973
64449,1,0,70,218,63,282,137,35,70,4,5,,12,4,0,0,0,0,0,0,3,11,0,176,974
64587,1,1,49,66,0,16,0,6,20,2,1,,4,3,0,0,0,0,0,0,3,11,0,1195,975
34824,0,0,65,4,2,11,2,0,4,1,1,,2,6,0,0,0,0,0,0,3,11,0,1567,976
75437,0,0,25,795,0,545,95,58,0,1,8,,10,6,0,0,0,1,0,0,3,11,0,1671,977
26091,1,1,84,15,10,19,8,17,20,3,2,,3,5,0,0,0,0,0,0,3,11,0,2136,978
52845,1,0,7,384,25,292,130,41,64,3,8,,6,6,1,0,0,0,0,0,3,11,0,1841,979
46086,0,1,34,244,8,32,7,2,50,4,3,,8,4,0,0,0,0,0,0,3,11,0,841,980
78028,0,1,38,158,19,288,25,0,38,1,6,,9,7,0,1,1,0,0,0,3,11,1,898,981
95169,0,0,1,1285,21,449,106,20,20,1,4,,4,1,0,0,1,1,0,0,3,11,1,2107,982
56337,1,1,25,349,16,144,28,5,182,5,8,,4,8,1,0,0,1,0,0,3,11,1,324,983
22434,1,0,25,4,12,11,3,13,15,2,2,,3,8,0,0,0,0,0,0,3,11,0,770,984
36930,0,1,50,223,2,31,0,2,39,5,5,,4,8,0,0,0,0,0,0,3,11,0,2160,985
36130,0,1,46,157,43,127,68,56,37,6,3,,4,4,1,0,0,0,0,0,3,11,1,450,986
65569,0,1,96,397,46,288,20,38,70,2,6,,10,3,0,0,0,0,0,0,3,11,0,1807,987
83844,0,0,57,901,31,345,75,31,191,1,4,,11,1,0,0,1,0,0,0,3,11,0,1368,988
19514,1,1,47,14,3,21,2,1,28,4,3,,2,8,1,0,0,0,0,0,3,11,0,598,989
36736,1,1,52,10,0,3,0,0,4,1,1,,2,6,0,0,0,0,0,0,3,11,0,1000,990
77568,0,1,30,1230,0,396,232,178,158,1,10,,8,5,0,1,1,1,0,0,3,11,0,1242,991
49187,0,1,63,81,1,31,2,1,0,1,1,,5,2,0,0,0,0,0,0,3,11,0,887,992
30168,1,0,51,154,20,66,0,12,27,7,6,,4,9,0,0,0,0,0,0,3,11,0,1392,993
34053,0,1,14,63,0,21,7,0,12,1,3,,3,8,0,0,0,0,0,0,3,11,0,1499,994
38196,1,1,20,30,0,11,0,0,3,3,2,,4,5,0,0,0,0,0,0,3,11,0,1590,995
59412,0,0,56,90,67,165,30,43,11,1,4,,8,3,0,0,0,0,0,0,3,11,0,714,996
70924,0,0,41,635,114,254,132,152,76,1,6,,7,3,0,0,1,0,0,0,3,11,0,372,997
54165,0,0,72,127,4,73,15,6,11,1,2,,7,2,0,0,0,0,0,0,3,11,0,1815,998
32300,1,0,1,13,3,6,6,5,6,1,1,,3,8,0,0,0,0,0,0,3,11,0,1644,999
20180,0,0,27,18,42,24,15,20,18,1,2,,4,7,0,0,0,0,0,0,3,11,0,776,1000
34961,1,0,77,45,2,26,4,1,1,3,3,,3,7,0,0,0,0,0,0,3,11,0,638,1001
28440,1,0,87,38,1,24,0,0,0,1,2,,3,8,0,0,0,0,0,0,3,11,0,1962,1002
64504,1,2,81,986,36,168,16,0,108,7,11,,4,7,0,0,0,0,0,0,3,11,1,196,1003
33564,0,1,51,61,0,3,0,0,7,1,1,,3,5,0,0,0,0,0,0,3,11,0,1217,1004
17345,1,0,79,4,9,16,17,0,12,2,2,,2,8,0,0,0,0,0,0,3,11,0,206,1005
56320,0,1,11,201,53,172,116,77,83,3,5,,9,4,0,0,0,0,0,0,3,11,0,517,1006
28647,1,0,54,19,8,29,0,12,26,1,2,,2,7,1,0,0,0,0,0,3,11,1,1212,1007
15038,1,0,93,4,8,11,19,12,26,2,2,,2,9,0,0,0,0,0,0,3,11,0,691,1008
32173,0,1,0,18,0,2,0,0,2,1,1,,3,4,0,0,0,0,0,0,3,11,0,187,1009
68316,0,1,54,806,80,161,120,11,33,5,10,,10,6,0,0,0,0,0,0,3,11,0,746,1010
74538,0,0,21,380,98,733,110,112,28,1,8,,5,3,0,0,1,0,0,0,3,11,1,746,1011
91700,0,0,58,576,172,961,125,115,19,1,8,,5,3,0,0,0,0,0,0,3,11,1,2029,1012
68695,0,0,3,458,81,356,106,50,40,1,4,,7,2,0,0,0,0,0,0,3,11,0,898,1013
31056,1,0,99,5,10,13,3,8,16,1,1,,3,8,0,0,0,0,0,0,3,11,0,1688,1014
79593,0,0,70,350,60,568,110,133,145,1,5,,7,2,0,0,1,0,0,0,3,11,0,549,1015
28071,0,0,65,39,33,130,41,26,44,2,5,,5,8,0,0,0,0,0,0,3,11,0,146,1016
37334,1,1,44,26,1,16,2,2,15,4,3,,4,4,0,0,0,0,0,0,3,11,0,1634,1017
46423,1,1,6,68,0,16,0,0,8,3,2,,4,7,0,0,0,0,0,0,3,11,0,461,1018
37126,1,0,9,45,3,9,4,4,7,1,1,,2,6,1,0,0,0,0,0,3,11,1,1607,1019
47703,0,1,95,359,0,134,13,26,123,4,6,,8,5,0,0,0,0,0,0,3,11,0,1637,1020
61180,0,1,70,403,24,29,6,24,218,2,5,,6,3,1,0,0,0,0,0,3,11,0,824,1021
38998,1,1,92,34,1,14,0,0,5,3,2,,3,8,0,0,0,0,0,1,3,11,0,698,1022
8028,0,0,62,73,18,66,7,12,2,15,0,,0,19,0,0,0,0,0,0,3,11,0,13,1023
76081,0,0,85,292,30,415,63,33,200,1,4,,4,2,0,0,0,1,0,0,3,11,0,1621,1024
34728,1,0,2,14,0,16,0,0,6,1,1,,2,6,0,0,0,0,0,0,3,11,1,1584,1025
33168,0,1,0,80,1,37,0,1,3,3,2,1,,7,0,0,0,0,0,0,3,11,0,1560,1026
33585,0,1,91,30,11,33,13,6,29,1,2,0,,4,0,0,0,0,0,0,3,11,0,953,1027
77037,0,1,3,463,96,333,168,53,10,1,7,7,,3,0,0,0,0,0,0,3,11,0,839,1028
35196,1,0,68,75,12,141,43,39,187,6,6,1,,8,0,0,0,0,0,0,3,11,1,680,1029
44529,0,1,98,538,13,91,17,6,26,6,6,2,,5,0,1,0,0,0,0,3,11,0,1556,1030
70924,0,0,41,635,114,254,132,152,76,1,6,6,,3,0,0,1,0,0,0,3,11,0,1524,1031
28764,1,1,16,8,0,3,0,0,1,1,1,0,,8,1,0,0,0,0,0,3,11,0,180,1032
69098,0,0,82,1315,22,780,145,0,178,1,7,8,,5,0,0,0,0,0,0,3,11,0,585,1033
25959,1,1,1,4,2,12,7,5,26,2,1,2,,6,0,0,0,0,0,0,3,11,1,1531,1034
27100,1,0,64,12,0,13,2,0,10,1,1,0,,7,0,0,0,0,0,0,3,11,0,2095,1035
70596,0,0,68,347,44,534,17,0,26,1,3,5,,2,0,0,0,0,0,0,3,11,0,1079,1036
42557,0,1,98,192,5,53,0,5,15,4,6,1,,8,0,0,0,0,0,0,3,11,0,1921,1037
53312,0,0,32,241,0,12,0,0,25,1,5,1,,7,0,0,0,0,0,0,3,11,0,391,1038
72228,0,0,87,631,28,491,30,14,56,1,6,7,,3,0,0,0,0,0,0,3,11,0,1564,1039
67605,0,0,84,336,28,282,184,54,54,1,2,8,,1,0,0,0,0,0,0,3,11,0,1685,1040
62845,1,1,3,1099,0,45,0,0,34,11,3,4,,8,0,1,0,0,0,0,3,11,0,826,1041
65196,0,2,34,743,19,181,12,0,200,2,7,6,,5,1,0,0,0,0,0,3,11,0,367,1042
42000,0,0,23,124,83,267,85,59,35,2,5,2,,5,0,0,0,0,0,0,3,11,1,189,1043
35860,1,1,37,15,0,8,4,2,20,2,1,1,,5,1,0,0,0,0,0,3,11,0,77,1044
65526,0,1,22,397,19,69,12,0,9,1,4,4,,2,0,0,0,0,0,0,3,11,0,826,1045
16860,1,1,19,10,4,4,3,3,14,3,1,1,,7,0,0,0,0,0,0,3,11,0,1608,1046
83528,0,0,7,530,117,678,134,44,147,1,4,10,,1,1,0,0,1,0,0,3,11,1,2051,1047
64176,0,1,52,1215,33,249,64,116,149,8,8,9,,6,0,0,0,0,0,0,3,11,0,413,1048
22304,0,0,91,3,2,7,0,4,2,1,1,0,,8,0,0,0,0,0,0,3,11,0,746,1049
67023,0,0,93,444,44,382,11,8,17,1,3,7,,2,0,0,0,0,0,1,3,11,0,603,1050
32892,1,0,78,26,0,15,2,1,2,2,3,0,,8,0,0,0,0,0,0,3,11,0,609,1051
70713,0,1,23,736,114,279,82,76,190,6,5,6,,3,0,0,0,0,0,0,3,11,0,389,1052
59925,0,1,83,473,21,176,19,21,56,3,9,2,,6,0,0,0,0,0,0,3,11,0,446,1053
39722,0,1,92,32,0,5,2,0,8,2,2,0,,5,0,0,0,0,0,0,3,11,0,1035,1054
